,0,1,2,3,4,5
0,21.62907541558583,5.0,1.0,20.00243234712831,39858.02903958371,0.010000003069427764
1,20.010261909417007,4.828199048707999,0.09914480170687424,20.00124775191951,39900.153510643635,0.010000000096067796
2,20.000076994632128,1.329014024203486,0.1744419413455111,20.013400371931976,26375.41721652762,0.01000000308125668
3,20.00010432011295,2.032169834194378,0.13851334435944906,20.00092406172339,39969.242116311776,0.01
4,20.003719546943454,2.0553748365828373,0.5831538451061912,20.00126777822445,39958.01251800174,0.01000000018419906
5,20.0,1.1283636125385286,0.20277477081329925,20.01016810841513,39818.45913558474,0.010000004659638632
6,20.001260112950312,2.018164053897608,0.408805662274709,20.0,39935.44331392759,0.010000000594581263
7,20.0,2.0741218105563957,0.09751837059287391,20.013554657665246,25152.694069335783,0.01
8,20.00001054000062,0.620560529425075,0.27487937075617785,20.002998480706097,26984.713441803156,0.010000088912664011
9,20.000607242950764,1.8844791537226753,0.23889677043141253,20.000802969878578,26647.862340311105,0.010000081717708746
10,20.260021180709263,1.3595978677307277,0.011226342235352748,20.002857220471817,40000.0,0.010000000037200057
11,20.0,4.995314535097769,0.18014161802576986,20.000356087138343,39709.509765290124,0.01
12,20.050328647330588,1.1772927315239996,0.18765520450774287,20.003115196762153,25211.85478809125,0.010000102944514238
13,20.001279740211366,1.7254743844610498,0.08196101977085667,20.00274764925043,39269.280013417934,0.01000000748155205
14,20.0,1.2213853570355113,0.2353649953654834,20.00134818268376,25000.0,0.010000114110982738
15,20.00395536172078,0.6845338048705905,0.3048579025349441,20.000258746060336,40000.0,0.010000000046495169
16,20.0001905474996,1.230431582668023,0.10763174639651808,20.000601473552287,26544.24291506184,0.010000080711415974
17,20.03861705531419,4.860460863777957,0.06917252966503201,20.01398320436734,39733.94644811682,0.010000004979484297
18,20.004728612586767,1.8002537904693308,0.5222449729023619,20.013658410339467,28471.399866812644,0.010000101021746862
19,20.001188426688284,0.6747862765180299,0.3661778004718337,20.00272259571709,39263.7656260579,0.010000001907358173
20,20.000539388186137,2.2435526634117027,0.23596228720945803,20.001045614234393,25000.0,0.01
21,20.00318310544909,0.9246171814019699,0.04742274445235617,20.014463442776197,39826.94690071295,0.01000000006515943
22,20.035852607375663,1.973599889600956,0.16533900840830584,20.0,25234.277900082416,0.010000000000267486
23,20.037094895614885,2.291562241486295,0.08391328351810773,20.010418568447502,27894.18587137663,0.010000001416302005
24,20.0067520929188,2.2294639871220205,0.24385887021628866,20.010387114975757,31940.79120116265,0.010000000036319786
25,20.000051692120937,0.61758004692001,0.3924599289483259,20.000561812981125,31612.449675419284,0.01
26,20.001640033420454,0.6061334239504363,0.2745100060541515,20.002931672946463,26983.016963017446,0.01000009426320606
27,20.0,1.82739720853731,0.20307340882686414,20.00066103082444,26691.508750794554,0.010000001968599277
28,20.048517844442102,0.5509637052080053,0.1849887505737205,20.004460379937175,32218.62481942225,0.010000000000872377
29,20.289845702722832,1.1682084458572426,0.013923209411892082,20.0,40000.0,0.010000000124023647
30,20.000240610395345,1.2280182408649356,0.10146225079855614,20.000602013005,32049.34206833534,0.01000000082496657
31,20.00029270275993,1.338353055872755,0.01426900479924384,20.00155341025745,26310.019198096998,0.01000000018471273
32,20.0012272248465,0.5532267404864928,0.3771149872181576,20.00030838784051,39272.6136531325,0.010000001850448982
33,20.00327092105616,1.619793071587043,0.06807466610023291,20.002692858738325,39807.289164290574,0.010000007479185015
34,20.009997672705637,0.72763020898216,0.3878518325587684,20.0,25000.0,0.010000000512174638
35,20.000104151974533,1.7278811724024152,0.08195287757879186,20.002073754488865,39277.26969490014,0.010000000065560408
36,20.032776765641845,1.3758551237483674,0.2725660618868243,20.00301366609002,25011.889329841015,0.01
37,20.00054300927053,2.2485592570897097,0.2377949278409284,20.000284227105688,25084.98289676485,0.010000001956503048
38,20.00348557204561,0.6818777542496145,0.1125436724487897,20.00004831931489,39293.721598973716,0.010000000314591324
39,20.005737440554757,0.9414059324386674,0.16562622135899482,20.00461623039317,39619.331656682145,0.010000000016553117
40,20.0,0.6176202615311717,0.16694182164017507,20.00936523935547,39999.99208054741,0.010000000197373023
41,20.036052813110377,2.271413360672419,0.1401151725169968,20.03533062591202,27984.67574893271,0.010000090316645475
42,20.000482395738384,2.366233593354002,0.08428478932139304,20.001349165004896,25040.281967671533,0.010000109061363848
43,20.0,1.2245457783999805,0.23848688425237458,20.00155527812494,39324.20112912806,0.010000008782524408
44,20.010488069814247,4.848102913667136,0.2480397376127113,20.000791234247018,28012.94371732585,0.010000080390015919
45,20.0,1.0839922703962963,0.029623165492185674,20.0,31291.14850144238,0.010000001774985475
46,20.008550711398776,1.9839511777776957,0.18281235787059402,20.000224120859926,25477.327631847555,0.010000002978961213
47,20.048244195678457,0.5649218580509976,0.19894622947430857,20.013945022841213,25000.0,0.010000000002004876
