,0,1,2,3
0,1.121188557714751,-0.23644382794146626,-0.0031297119409965544,-0.5881625114316966
1,0.944735269785973,-0.29844042251223096,-0.07084014904301073,-0.5575434200622111
2,0.8225371493861431,-0.25902947593365894,-0.05472441068774497,-0.5790923228576762
3,0.6150055166774104,-0.2032315719898904,-0.1270182341610359,-0.490744472593395
4,0.7345137038831484,-0.1452834271136699,-0.19717854205125818,-0.3174217919947816
5,0.6664982728897959,-0.17405188161837026,-0.02986367191900019,-0.4962565151108326
6,0.43992436623330244,-0.1984589249038962,-0.09611028050160758,-0.4810428407596359
7,0.6247690461980593,-0.18865926960380647,-0.008895414892057169,-0.5257722276137852
8,0.454726906083321,-0.16524285594678195,-0.10120652130022317,-0.4577320673068878
9,0.3549318381654021,-0.17799638789367256,-0.15117400716580334,-0.4480102575795383
10,0.16295138732283643,-0.16503951867346675,-0.02963752387835178,-0.5125182454673458
11,0.0973633549208456,-0.11931239878599917,-0.19759081925251143,-0.3553335085646065
12,0.08538126424004784,-0.10403449489493,-0.43682971699185535,-0.537853264511717
13,0.055183228479584207,-0.0759877735949489,-0.25452205263490696,-0.30493751540376485
14,0.04918847022387408,-0.03364788691745883,-0.3754996534944658,-0.19932596647819123
15,0.03596956763969084,-0.17230817342538868,-0.18992785299718645,-0.45471265363602825
16,0.03264600324085584,-0.10740093169742798,-0.12875749454676955,-0.34499291183322073
17,0.02835974789588929,-0.16969280348821247,-0.05818123393956853,-0.49132588739018934
18,0.01841516882518296,-0.0005497388456342537,-0.48491021832548775,-0.016708871023003134
19,0.0173539035112218,-0.14479685708590667,-0.03972015593334005,-0.5496710716420048
20,0.01633921688799978,-0.0028854006673205116,-0.49703300831798214,-0.015079477619932228
21,0.013855335579051813,-0.07752222593303694,-0.3068058367482163,-0.2955890603756219
22,0.01324145317770036,-0.10493793838562578,-0.07616051434328713,-0.44694214305185775
23,0.01349137218333475,-0.12724709639575502,-0.12786509583300504,-0.4156034376614619
24,0.011293704866022271,-0.15144696856976797,-0.00024355611290202694,-0.49671281443819837
25,0.011159266545094923,-0.07872920992806572,-0.286346745627361,-0.22213512464837237
26,0.010065262587727757,-0.06086807012236335,-0.1668337593735209,-0.35686996111398706
27,0.011153422062983328,-0.0858988653381521,-0.24673526766170523,-0.3088102228793026
