,0,1,2,3
0,0.9509421870201715,-0.40537335136867053,-0.04901924913125492,-0.726818544479588
1,0.8200774785500207,-0.3301679588639403,-0.14701560411633674,-0.5614387906085724
2,0.9386094425730176,-0.1872878670694707,-0.001791927760650569,-0.6256222480075646
3,0.8842866851452023,-0.11104477550015551,-0.15610534930821962,-0.42055332664817957
4,0.7782360726057392,-0.19269742441637613,-0.023980577820081228,-0.6056983922970887
5,0.5089121318027585,-0.1247744388971809,-0.13245627749777178,-0.37038984280377985
6,0.42932663824971634,-0.2102735811078592,-0.09011340493277692,-0.5372096096019586
7,0.3730244659262407,-0.08819315990693048,-0.19655390688529828,-0.2948232827954093
8,0.3120389803579912,-0.10451556109771545,-0.18731656974639038,-0.3382655425956981
9,0.2122702961178958,-0.056972783594388884,-0.17139923387171022,-0.33260431461383755
10,0.11809058766554645,-0.12142649921649466,-0.12857099578393272,-0.3722656108694635
11,0.07541174556989175,-0.20246157078807556,-0.10189902781083199,-0.4865158278998587
12,0.04915310409248641,-0.10508091658561307,-0.15315347644994265,-0.3723154607902275
13,0.02053442819143793,-0.09552344693317462,-0.2891966794678256,-0.2828343236560724
14,0.01953119532668219,-0.1382840353206272,-0.1252524209649986,-0.41315618363830275
15,0.013834041062090633,-0.12274048933830917,-0.27975945635850225,-0.2798680837457595
16,0.010053314780711234,-0.19450753007564292,-0.1177972093181982,-0.4510296224612643
17,0.008632364128493912,-0.06940225539915236,-0.36904088959748277,-0.16928019773903158
18,0.008252984999898646,-0.14627347581902023,-0.04938438078603363,-0.4821364742597537
19,0.007867483260910687,-0.11682161109613204,-0.12872916489585462,-0.3306026889981144
20,0.008007623106925486,-0.06382021148738318,-0.3766928359879851,-0.14478580527600565
21,0.007545830003640467,-0.07256379127185361,-0.2243332270416478,-0.23085681304980082
22,0.006859074921835232,-0.16680300376662516,-0.09932093338323317,-0.40673689803129853
23,0.0068608160302975315,-0.0022171494790822924,-0.36851245288715656,-0.006976243195376551
24,0.006780425285097419,-0.09153206658963446,-0.1214479059970208,-0.31487304319573917
25,0.006179036595566884,-0.15534928721144173,-0.06490972218984126,-0.42246679960764155
26,0.00647546285971424,-0.18243574084051262,-0.06708645009923245,-0.44308839892128354
27,0.005644699604493881,-0.09363119963786722,-0.22361101074567316,-0.28425017084048776
28,0.004652942302932558,-0.10650125233040673,-0.14838581815965196,-0.27023679979692417
29,0.005307534779345822,-0.001688612634671047,-0.37017829542731556,-0.008914400675393752
30,0.004412499448454744,-0.07765523753775397,-0.222089952993129,-0.2705370108553862
31,0.003896726353062335,-0.0012571590499231603,-0.36936306721333945,-0.007920262266654762
32,0.0038416555807469555,-0.000998312015385805,-0.3693875647665546,-0.0066544025321794344
33,0.0036467058480142236,-0.053745608236005576,-0.36850655445590613,-0.18593956023248054
34,0.003501405228124998,-0.08178245858045013,-0.12632750123603745,-0.2592338826722468
35,0.0034717211667509673,-0.0010044672486668423,-0.36961993761292133,-0.00633309459842589
36,0.0034740947093673358,-0.16976353705583289,-0.05455669846611444,-0.38285358338774794
37,0.003453573920525925,-0.001751357715456949,-0.36766114505378195,-0.00998605605188722
38,0.0032690866779528757,-0.01941123968921537,-0.340760275616167,-0.08128435296656433
39,0.0033263130211044984,-0.15661844290278318,-0.11516850659875036,-0.4155993022398443
40,0.0030894976430029244,-0.0006984015191865421,-0.3696391751311532,-0.004426333285220051
41,0.0029258229358880648,-0.0007534735878269868,-0.36962733484391325,-0.004608507137755728
42,0.002678053776897914,-0.08849321992671241,-0.12121476381038818,-0.2948459830763043
43,0.0023768319718802115,-0.008371796897105818,-0.3342172820131745,-0.044004030811911
44,0.0027891177020167015,-0.13802101556490798,-0.11298925155894918,-0.34883618067088085
45,0.002386753890896459,-0.014703956914103809,-0.36565896833745437,-0.0865243995047779
46,0.002345013267118893,-0.11224057411316175,-0.07459686943197702,-0.3403953582721473
47,0.002354389428494435,-0.1058926280565183,-0.09652840338347346,-0.306363640190503
48,0.002404559294309911,-0.14342521187801444,-0.08134248637388614,-0.5077219335052701
49,0.0023695013644574763,-0.05572745016376532,-0.08603312366990881,-0.37630400172580314
50,0.0023236895509445824,-0.07244330624779739,-0.3068752420778653,-0.25665278502405864
51,0.002302654647904305,-0.0801348654927875,-0.1629847308512693,-0.3668081729025101
52,0.0023083583178893107,-0.08855544543575945,-0.06253926796743337,-0.34655286220247034
53,0.0022924339073247015,-0.09396252932827379,-0.05025517038928323,-0.2834982493839264
54,0.002260371121528928,-0.05849745488517862,-0.08125444995661772,-0.307696079171176
55,0.0023105016447007446,-0.0018305978795279156,-0.335521723615533,-0.011270796359852947
56,0.0020711295314166816,-0.07775875869204185,-0.3048432922712385,-0.2268279524827828
57,0.002260510849260268,-0.0011905053836518272,-0.3692269239024165,-0.0082131801398158
58,0.0022633146640047,-0.05051288273783223,-0.12319650154610712,-0.26037693423884056
59,0.0022557442918037826,-0.0007314557474033619,-0.3692407325164261,-0.004271203705606937
60,0.0020102836485973827,-0.009221198945457506,-0.15463632416827094,-0.13280026317030136
